网址,标题,时间戳
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/04/06/ARTI8Gd65eNGjPsloD2rVy51190406.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,6家国家重点实验室被“黄牌”警告 2家来自重庆大学,2019-04-06 20:29:41
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/05/30/ARTISmNxMN8H1nLjuE2aHFeL180530.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,"""中国胸痛大学""将更名 起名时考虑不周致误解",2018-05-30 09:53:48
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/04/01/ARTI1427857023019790.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,王书坚任山东省副省长（图/简历）,2015-04-01 10:57:48
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/03/14/ARTI1363269531249532.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,第十二届全国人民代表大会常务委员会副委员长李建国简历,2013-03-14 21:59:27
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/09/13/ARTI1379033533626283.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,山东7所高校试行学分制学费 家长质疑变相涨价,2013-09-13 08:52:59
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/02/10/ARTI6rWYJIiiwhjY9NPMb2Ks200210.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,中国医疗界“四大天团”武汉会师 网友：这场抗疫大战我们一定赢！,2020-02-10 09:53:32
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/09/05/ARTI5yOLN4N6etvf2qZQfkIY170905.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,巡视晾了“家丑”，29所高校强力整改,2017-09-05 11:30:59
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/10/22/ARTI1382400328894192.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,中国检察保尔半个身子岗位建功,2013-10-22 08:06:01
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/10/21/ARTI1382347055887547.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,中国检察保尔半个身子岗位建功,2013-10-21 17:18:16
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/08/10/ARTIGHB4L0ELTJV77Gt86KPJ170810.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,盘点“走心”的高校录取通知书，哪一款你最爱？,2017-08-10 16:12:38
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/10/16/ARTIkTTQ84SEmgrutY492HR6161016.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,数学家彭实戈、张益唐获“求是杰出科学家奖”,2016-10-16 02:33:04
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/09/08/ARTI1441695612510216.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,山东高校开学报到大一女生挺大肚请产假,2015-09-08 15:03:57
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2012/06/11/ARTI1339382589756862.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,那一年的高考 盘点国内十大最美高校,2012-06-11 10:44:44
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/02/23/ARTIhLAkSInqvEDrq8tePjKA170223.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D24,中央第十二轮巡视将对29所中管高校党委开展专项巡视 对4个省区开展“回头看” 对4个单位开展“机动式”巡视,2017-02-23 08:52:09
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/02/23/ARTIhLAkSInqvEDrq8tePjKA170223.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,中央第十二轮巡视将对29所中管高校党委开展专项巡视 对4个省区开展“回头看” 对4个单位开展“机动式”巡视,2017-02-23 08:52:09
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/02/22/ARTIdyP8B4XdWORq491hf1Ik170222.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,中央第十二轮巡视将对29所中管高校党委开展专项巡视 对4个省区开展“回头看” 对4个单位开展“机动式”巡视,2017-02-22 20:33:32
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/05/01/ARTI1367366885864386.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,新生代农民工调查：从事服务业增多 建筑业减少,2013-05-01 08:09:37
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/04/30/ARTI1367302840502542.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,中国聚焦：改革开放重塑中国“工人阶级”,2013-04-30 14:21:28
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/04/07/ARTI1365320364169503.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,考研生调剂分三六九等？只招211及985院校考生,2013-04-07 15:40:00
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/03/22/ARTIYVmk8qCyaeQToDj4pq1I200322.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,【一线抗疫群英谱】马承恩：坚守到最后一名患者出院,2020-03-22 19:53:55
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/06/09/ARTILVy6lzGBQVJoxl9T4ijN190609.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,精彩纷呈 全国多地展开民俗活动 赛龙舟、抢鸭子大战,2019-06-09 13:06:55
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/05/30/ARTI1401422025910742.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,高温下的济南：越野摩托车自燃 驾驶员被烧身亡,2014-05-30 11:55:21
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/04/03/ARTIDVHjfHsrBfTshMPRJdWo190403.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,青春，为祖国歌唱——高校师生网络拉歌献礼祖国,2019-04-03 16:20:14
https://search.cctv.com/link_p.php?targetpage=http://history.cctv.com/2017/12/07/ARTIO7W8QLnpjpHDK2Fiscal171207.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D25,考古学家呼吁：以“海洋”思维研究文化与文物,2017-12-07 19:59:18
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/08/28/ARTInVGG8ec1ZtOtg5Ot22IH170828.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,4所中管高校公开整改情况 清华13干部辞14个兼职,2017-08-28 10:09:27
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/03/01/ARTI1362130263532216.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,李建国当选中华全国总工会主席,2013-03-01 17:31:59
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/10/25/ARTIO39RnOAD4CCi0SJNiRhD171025.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,满怀信心再出发（十九大时光）,2017-10-25 06:31:33
https://search.cctv.com/link_p.php?targetpage=http://gongyi.cctv.com/2020/03/23/ARTIEymcbwh7fhuGhdkuKVaw200323.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,【一线抗疫群英谱】马承恩：坚守到最后一名患者出院,2020-03-23 14:26:16
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/06/02/ARTIeVP3JfBm11jrc7oKcxmf160602.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,山东9所高校招生试点：高考成绩占比可降至50%,2016-06-02 16:44:26
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2016/02/18/ARTIePjU0cF2j2D9YEIrE0SR160218.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,南开大学入选首批9所全国重点马克思主义学院,2016-02-18 19:13:57
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/02/11/ARTI1360579038547381.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,银行卡行业自律公约正式公布 负面记录不再伴随终身,2013-02-11 18:37:55
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/02/11/ARTI1360562349794503.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,银行卡业自律公约正式公布 负面记录不再伴终身,2013-02-11 13:59:59
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/11/02/ARTI1383353340493793.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,山东高校学费涨两成 学费增收对还清145亿元债务杯水车薪,2013-11-02 08:51:33
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/11/02/ARTI1383330836371259.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D26,山东高校拟将学费涨两成 开听证会仅1人反对,2013-11-02 02:38:09
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/10/29/ARTIEMk1JnzCsBA15BU3FV3w181029.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,著名红学家李希凡逝世,2018-10-29 20:38:57
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/02/15/ARTI1423979187850557.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,课堂应该是大学生正能量的源泉,2015-02-15 13:46:49
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/10/17/ARTI1413497339751672.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,浙大某教授贪污945万科研经费获刑十年,2014-10-17 06:09:40
https://search.cctv.com/link_p.php?targetpage=http://travel.cntv.cn/2013/09/04/ARTI1378258534851227.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,王炳舟山水画作品选,2013-09-04 09:50:52
https://search.cctv.com/link_p.php?targetpage=http://gongyi.cctv.com/2020/02/10/ARTIako7RgjvkrW7FsMAptl5200210.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,山东： 再组4支医疗队赴武汉,2020-02-10 19:44:39
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2012/12/31/ARTI1356909978755263.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,救护车载病重婴儿被堵高速 无车让路致病情加重,2012-12-31 07:31:40
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/11/17/ARTIv8UQS8typ3aOM4AIuUIZ181117.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,8所高校共建“马克思主义理论本科专业建设协同创新平台”,2018-11-17 17:41:23
https://search.cctv.com/link_p.php?targetpage=http://tv.cctv.com/2018/08/15/ARTI1TYU3WKKn79YDnfN3dqO180815.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,思想解读人：王杰,2018-09-25 15:11:04
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/12/24/ARTIvB1CJewkRKtn4DWbPMfP161224.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,今年研究生报名人数大幅增长 预计整体增幅约20%,2016-12-24 08:16:02
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/06/18/ARTI1434592360872758.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D27,十八大后至少15人被撤全国政协委员资格 10人涉违法违纪,2015-06-18 09:54:12
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/06/18/ARTI1434583718133253.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,内蒙古自治区政协副主席韩志然被撤销委员资格,2015-06-18 07:29:31
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/03/08/ARTI1394258575712995.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,高校女生节男生越多越热闹 中华女子学院明显冷清,2014-03-08 14:04:37
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/10/10/ARTI1381374852599949.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,历届中华全国总工会主席——李建国（图）,2013-10-10 11:15:04
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/04/05/ARTI1365099075079428.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,“寻找暗物质”研究获重要线索 中国科学家贡献巨大,2013-04-05 02:12:48
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/08/29/ARTI1440790289670909.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,各国历史学者讲述中国故事 史学奥林匹克进入中国时刻,2015-08-29 03:32:50
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/07/05/ARTI1436047000557691.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,南昌大学自称“南大” 南京大学不干了,2015-07-05 05:58:07
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/11/04/ARTI1383548469526447.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,网络代写论文1篇要价5千 顾客多为在职研究生,2013-11-04 15:03:52
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/06/22/ARTIvDn3GYw3vOwJu1Bj7AWA190622.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,“科学”号圆满完成西太平洋海山科考返回厦门,2019-06-22 16:35:15
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/03/18/ARTIUdixOj5W36hXgi76lwR5190318.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,打牢学生成长的科学思想基础——全国高校思想政治理论课建设综述,2019-03-18 08:57:51
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/10/07/ARTI66g3SvLA6HEwS5ubMDR7181007.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D28,四名中国医生获巴基斯坦医学最高荣誉学位,2018-10-07 10:44:16
https://search.cctv.com/link_p.php?targetpage=http://history.cctv.com/2017/10/10/ARTIVMiUoHJpXTYkQR77Nt5P171010.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D29,中国考古学家首次在非洲发现旧石器地点,2017-10-10 04:08:00
https://search.cctv.com/link_p.php?targetpage=http://travel.cctv.com/2017/07/03/ARTIaiUkik5QVhYB2TC1dqPN170703.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D29,2017中国临沂全域旅游专家研讨会召开,2017-07-03 11:25:19
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/03/27/ARTIAL1W3UEuoeaip41Pjzd8160327.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D29,新任中国社会科学院副院长王京清明确为正部长级,2016-03-27 10:43:53
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/08/23/ARTI1440276772201533.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D29,国际历史科学大会将首次在我国举办,2015-08-23 04:53:11
https://search.cctv.com/link_p.php?targetpage=http://travel.cntv.cn/2013/07/17/ARTI1374054327919957.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D29,2013年微山湖荷花节暨第二届微山湖湿地论坛即将开幕,2013-07-17 17:50:51
